asset_id,asset_type,manufacturer,site,rack_number,rack_unit,status,lifecycle_stage,vendor,purchase_date,unit_cost,warranty_expiry,warranty_active,age_years,utilization_pct,last_audit_date,purchase_year,days_since_audit,needs_audit
AST-21658,Patch Panel,Fortinet,Phoenix-DC1,R06,U17,Active,Aging,TechServe Logistics,2021-10-27,528.24,2024-10-26,False,4.2,58.0,2025-02-28,2021,307,True
AST-21188,Switch,Dell,Atlanta-DC1,R34,U38,Active,Aging,NetGear Solutions,2021-10-29,9115.77,2024-10-28,False,4.2,82.5,2025-04-15,2021,261,True
AST-20064,UPS Unit,Juniper,Denver-DC1,R32,U7,Active,Aging,CoreEquip Distribution,2021-10-29,10495.76,2024-10-28,False,4.2,91.9,2025-05-24,2021,222,True
AST-21456,Switch,Cisco,Austin-DC1,R38,U41,Active,Aging,TechServe Logistics,2021-10-29,2450.17,2026-10-28,True,4.2,65.5,2025-05-10,2021,236,True
AST-22867,UPS Unit,Ciena,Seattle-DC1,R09,U27,Active,Aging,GlobalNet Supply,2021-11-01,11137.88,2024-10-31,False,4.2,93.7,2025-05-25,2021,221,True
AST-20922,Patch Panel,Ciena,Seattle-DC1,R24,U26,In Maintenance,Aging,DataCenter Direct,2021-11-06,671.79,2026-11-05,True,4.2,0.0,2025-06-21,2021,194,True
AST-22837,Patch Panel,Arista,Denver-DC1,R14,U22,Active,Aging,DataCenter Direct,2021-11-08,414.84,2024-11-07,False,4.1,61.2,2025-12-20,2021,12,False
AST-22372,Load Balancer,Dell,Boston-DC1,R04,U7,Active,Aging,TechServe Logistics,2021-11-08,20757.76,2026-11-07,True,4.1,67.0,2025-06-20,2021,195,True
AST-20434,Switch,HPE,Phoenix-DC1,R33,U10,Active,Aging,CoreEquip Distribution,2021-11-09,7070.84,2024-11-08,False,4.1,29.7,2025-10-10,2021,83,False
AST-22308,Server,Nokia,Boston-DC1,R15,U22,Active,Aging,DataCenter Direct,2021-11-10,8405.66,2024-11-09,False,4.1,41.3,2025-08-08,2021,146,False
AST-22787,Storage Array,Arista,Miami-DC1,R08,U39,Active,Aging,NetGear Solutions,2021-11-10,29474.27,2026-11-09,True,4.1,51.3,2025-09-27,2021,96,False
AST-20915,Switch,Juniper,Boston-DC1,R14,U26,Active,Aging,Infra Partners Inc,2021-11-11,5131.79,2024-11-10,False,4.1,39.6,2025-01-08,2021,358,True
AST-21638,PDU,Dell,Denver-DC1,R38,U27,In Storage,Aging,DataCenter Direct,2021-11-11,1511.3,2024-11-10,False,4.1,0.0,2025-03-10,2021,297,True
AST-22392,Patch Panel,Ciena,Dallas-DC1,R38,U39,Active,Aging,GlobalNet Supply,2021-11-13,527.19,2026-11-12,True,4.1,80.7,2025-01-29,2021,337,True
AST-22988,Load Balancer,Ciena,Miami-DC1,R11,U6,Active,Aging,GlobalNet Supply,2021-11-14,8571.96,2024-11-13,False,4.1,18.8,2025-07-29,2021,156,False
AST-20448,Firewall,Palo Alto Networks,NewYork-DC1,R39,U1,Active,Aging,DataCenter Direct,2021-11-14,16682.52,2026-11-13,True,4.1,85.6,2025-04-19,2021,257,True
AST-21604,UPS Unit,Arista,NewYork-DC1,R17,U25,Active,Aging,GlobalNet Supply,2021-11-14,2489.12,2024-11-13,False,4.1,80.0,2025-09-27,2021,96,False
AST-22885,Optical Transceiver,Juniper,NewYork-DC1,R35,U14,Decommissioned,Aging,NetGear Solutions,2021-11-14,520.07,2026-11-13,True,4.1,0.0,2025-11-12,2021,50,False
AST-21701,Firewall,Ciena,Seattle-DC1,R05,U20,Active,Aging,Infra Partners Inc,2021-11-17,18174.14,2024-11-16,False,4.1,20.7,2025-02-25,2021,310,True
AST-21259,Router,Juniper,Atlanta-DC1,R30,U1,Active,Aging,GlobalNet Supply,2021-11-18,11711.87,2026-11-17,True,4.1,26.8,2025-01-28,2021,338,True
AST-21267,Optical Transceiver,Juniper,NewYork-DC2,R26,U1,Active,Aging,TechServe Logistics,2021-11-19,1380.56,2024-11-18,False,4.1,40.5,2025-10-10,2021,83,False
AST-22141,Patch Panel,HPE,Dallas-DC1,R21,U7,Active,Aging,CoreEquip Distribution,2021-11-19,598.96,2024-11-18,False,4.1,24.3,2025-06-07,2021,208,True
AST-22229,PDU,Arista,Chicago-DC1,R32,U17,Active,Aging,Infra Partners Inc,2021-11-20,2718.11,2026-11-19,True,4.1,41.0,2025-01-13,2021,353,True
AST-22286,UPS Unit,Dell,Atlanta-DC1,R39,U10,In Storage,Aging,TechServe Logistics,2021-11-21,8873.04,2024-11-20,False,4.1,0.0,2025-05-03,2021,243,True
AST-21068,Server,Cisco,Chicago-DC2,R39,U35,Active,Aging,DataCenter Direct,2021-11-21,34847.48,2026-11-20,True,4.1,27.7,2025-12-29,2021,3,False
AST-22250,PDU,Ciena,Atlanta-DC1,R03,U12,Active,Aging,TechServe Logistics,2021-11-23,2541.4,2024-11-22,False,4.1,27.9,2025-11-15,2021,47,False
AST-20723,Optical Transceiver,Fortinet,NewYork-DC1,R20,U33,Active,Aging,GlobalNet Supply,2021-11-23,1372.77,2024-11-22,False,4.1,49.6,2025-07-31,2021,154,False
AST-20513,Storage Array,Dell,Seattle-DC1,R02,U25,In Maintenance,Aging,Infra Partners Inc,2021-11-23,46659.44,2026-11-22,True,4.1,0.0,2025-07-01,2021,184,True
AST-20176,Storage Array,Juniper,Boston-DC1,R19,U20,Active,Aging,DataCenter Direct,2021-11-24,37499.86,2024-11-23,False,4.1,71.9,2025-10-12,2021,81,False
AST-20996,Firewall,Palo Alto Networks,Chicago-DC2,R21,U6,Decommissioned,Aging,TechServe Logistics,2021-11-24,19555.5,2026-11-23,True,4.1,0.0,2025-01-04,2021,362,True
AST-22685,UPS Unit,Palo Alto Networks,Chicago-DC2,R10,U35,Active,Aging,Infra Partners Inc,2021-11-25,5271.49,2026-11-24,True,4.1,34.8,2025-06-25,2021,190,True
AST-22439,Switch,Palo Alto Networks,Miami-DC1,R19,U19,Active,Aging,NetGear Solutions,2021-11-25,8646.8,2026-11-24,True,4.1,46.9,2025-07-15,2021,170,False
AST-20532,PDU,Juniper,Chicago-DC1,R08,U15,In Storage,Aging,DataCenter Direct,2021-11-26,1541.3,2026-11-25,True,4.1,0.0,2025-01-31,2021,335,True
AST-21955,Router,Dell,Dallas-DC1,R14,U25,Decommissioned,Aging,CoreEquip Distribution,2021-11-26,4603.33,2024-11-25,False,4.1,0.0,2025-07-24,2021,161,False
AST-20275,PDU,Ciena,Miami-DC1,R40,U12,Active,Aging,TechServe Logistics,2021-11-26,2613.79,2026-11-25,True,4.1,71.5,2025-01-21,2021,345,True
AST-21132,UPS Unit,Palo Alto Networks,Denver-DC1,R05,U12,Active,Aging,GlobalNet Supply,2021-11-29,5906.24,2026-11-28,True,4.1,27.1,2025-01-30,2021,336,True
AST-20367,Load Balancer,HPE,NewYork-DC1,R30,U20,Decommissioned,Aging,NetGear Solutions,2021-11-29,13543.97,2026-11-28,True,4.1,0.0,2025-01-19,2021,347,True
AST-22934,Patch Panel,Arista,Austin-DC1,R10,U33,Active,Aging,Infra Partners Inc,2021-11-30,411.11,2026-11-29,True,4.1,74.0,2025-06-28,2021,187,True
AST-22082,Patch Panel,Ciena,Denver-DC1,R21,U13,Active,Aging,CoreEquip Distribution,2021-12-01,528.45,2024-11-30,False,4.1,50.9,2025-01-16,2021,350,True
AST-22085,Router,Ciena,Chicago-DC2,R39,U9,Active,Aging,NetGear Solutions,2021-12-01,4841.73,2026-11-30,True,4.1,67.3,2025-12-17,2021,15,False
AST-20539,UPS Unit,Cisco,Atlanta-DC1,R29,U40,Active,Aging,GlobalNet Supply,2021-12-03,10215.84,2026-12-02,True,4.1,50.2,2025-10-18,2021,75,False
AST-20576,PDU,Ciena,Chicago-DC1,R14,U1,Active,Aging,DataCenter Direct,2021-12-03,2515.11,2026-12-02,True,4.1,31.1,2025-02-07,2021,328,True
AST-21812,Patch Panel,Dell,Austin-DC1,R05,U42,Active,Aging,DataCenter Direct,2021-12-04,687.75,2026-12-03,True,4.1,79.4,2025-12-31,2021,1,False
AST-20284,Firewall,Dell,Austin-DC1,R11,U40,Active,Aging,Infra Partners Inc,2021-12-07,14124.33,2026-12-06,True,4.1,77.8,2025-10-21,2021,72,False
AST-20690,UPS Unit,Juniper,Denver-DC1,R34,U19,Active,Aging,Infra Partners Inc,2021-12-11,2128.98,2024-12-10,False,4.1,77.3,2025-06-24,2021,191,True
AST-22899,Firewall,Arista,Boston-DC1,R09,U36,Active,Aging,CoreEquip Distribution,2021-12-11,6072.1,2026-12-10,True,4.1,51.5,2025-02-13,2021,322,True
AST-20547,Server,Cisco,Seattle-DC1,R16,U33,Active,Aging,CoreEquip Distribution,2021-12-12,23756.93,2026-12-11,True,4.1,80.0,2025-08-12,2021,142,False
AST-22148,Optical Transceiver,Arista,Denver-DC1,R31,U13,Active,Aging,TechServe Logistics,2021-12-15,1063.85,2024-12-14,False,4.0,37.8,2025-12-27,2021,5,False
AST-21434,Optical Transceiver,Dell,NewYork-DC1,R27,U27,Active,Aging,GlobalNet Supply,2021-12-16,1895.39,2024-12-15,False,4.0,73.7,2025-05-10,2021,236,True
AST-20670,UPS Unit,HPE,Chicago-DC1,R11,U40,Active,Aging,GlobalNet Supply,2021-12-17,6559.27,2026-12-16,True,4.0,71.9,2025-10-10,2021,83,False
AST-21676,Router,Cisco,Austin-DC1,R08,U33,Active,Aging,GlobalNet Supply,2021-12-18,11338.99,2026-12-17,True,4.0,38.2,2025-02-04,2021,331,True
AST-21471,Server,Fortinet,Boston-DC1,R21,U31,Active,Aging,TechServe Logistics,2021-12-18,7007.18,2024-12-17,False,4.0,38.1,2025-02-23,2021,312,True
AST-20620,Optical Transceiver,Cisco,Chicago-DC2,R18,U22,Active,Aging,Infra Partners Inc,2021-12-20,1298.87,2026-12-19,True,4.0,36.4,2025-08-15,2021,139,False
AST-21771,Switch,HPE,Chicago-DC2,R40,U34,Active,Aging,TechServe Logistics,2021-12-20,7664.55,2024-12-19,False,4.0,70.7,2025-10-30,2021,63,False
AST-22789,Server,Ciena,Phoenix-DC1,R26,U25,In Storage,Aging,Infra Partners Inc,2021-12-22,8196.55,2026-12-21,True,4.0,0.0,2025-05-20,2021,226,True
AST-21683,Patch Panel,Palo Alto Networks,NewYork-DC2,R34,U12,Active,Aging,Infra Partners Inc,2021-12-25,640.66,2024-12-24,False,4.0,20.2,2025-10-28,2021,65,False
AST-21249,Storage Array,HPE,Chicago-DC2,R34,U29,Active,Aging,NetGear Solutions,2021-12-25,28180.66,2026-12-24,True,4.0,70.0,2025-02-11,2021,324,True
AST-21340,PDU,HPE,Phoenix-DC1,R29,U8,Active,Aging,GlobalNet Supply,2021-12-26,843.28,2024-12-25,False,4.0,17.0,2025-06-22,2021,193,True
AST-20707,Patch Panel,HPE,Boston-DC1,R26,U32,Active,Aging,NetGear Solutions,2021-12-29,566.67,2026-12-28,True,4.0,37.3,2025-04-14,2021,262,True
AST-22720,Patch Panel,Dell,NewYork-DC2,R07,U26,In Maintenance,Aging,NetGear Solutions,2021-12-29,630.23,2024-12-28,False,4.0,0.0,2025-04-27,2021,249,True
AST-22959,Storage Array,Dell,Seattle-DC1,R03,U32,Active,Aging,CoreEquip Distribution,2021-12-29,39717.32,2026-12-28,True,4.0,51.4,2025-12-02,2021,30,False
AST-22246,PDU,HPE,Miami-DC1,R37,U12,Active,Aging,CoreEquip Distribution,2021-12-30,1392.29,2024-12-29,False,4.0,92.6,2025-12-23,2021,9,False
AST-22683,Patch Panel,Fortinet,NewYork-DC1,R34,U13,Active,Aging,NetGear Solutions,2021-12-30,615.09,2026-12-29,True,4.0,30.9,2025-01-26,2021,340,True
AST-21654,Firewall,Nokia,Chicago-DC1,R35,U22,Active,Aging,DataCenter Direct,2022-01-01,16142.82,2026-12-31,True,4.0,33.2,2025-04-23,2022,253,True
AST-21487,Server,Dell,Chicago-DC2,R22,U5,Active,Active,DataCenter Direct,2022-01-02,7434.76,2027-01-01,True,4.0,47.0,2025-04-23,2022,253,True
AST-21596,Router,Arista,Atlanta-DC1,R11,U20,Active,Active,DataCenter Direct,2022-01-03,4925.44,2027-01-02,True,4.0,23.0,2025-07-15,2022,170,False
AST-22484,Server,HPE,Boston-DC1,R23,U17,Active,Active,TechServe Logistics,2022-01-03,17441.7,2025-01-02,False,4.0,23.5,2025-07-18,2022,167,False
AST-20330,Load Balancer,Cisco,NewYork-DC2,R11,U7,Active,Active,Infra Partners Inc,2022-01-04,29991.33,2027-01-03,True,4.0,67.5,2025-08-27,2022,127,False
AST-20831,Router,HPE,Boston-DC1,R40,U41,Active,Active,CoreEquip Distribution,2022-01-05,4979.26,2025-01-04,False,4.0,79.7,2025-07-29,2022,156,False
AST-21144,Load Balancer,HPE,NewYork-DC1,R11,U19,Active,Active,CoreEquip Distribution,2022-01-05,27193.74,2025-01-04,False,4.0,57.8,2025-11-23,2022,39,False
AST-20853,Router,Nokia,Chicago-DC1,R10,U19,In Maintenance,Active,TechServe Logistics,2022-01-05,15203.22,2025-01-04,False,4.0,0.0,2025-05-20,2022,226,True
AST-21063,Server,Fortinet,Boston-DC1,R15,U20,Active,Active,CoreEquip Distribution,2022-01-06,12191.66,2025-01-05,False,4.0,57.8,2025-09-23,2022,100,False
AST-22704,Optical Transceiver,Palo Alto Networks,Austin-DC1,R39,U12,Active,Active,GlobalNet Supply,2022-01-07,1809.98,2027-01-06,True,4.0,37.7,2025-11-06,2022,56,False
AST-22482,Optical Transceiver,Ciena,Seattle-DC1,R12,U17,Decommissioned,Active,DataCenter Direct,2022-01-08,833.72,2027-01-07,True,4.0,0.0,2025-05-05,2022,241,True
AST-20784,Firewall,Palo Alto Networks,Chicago-DC1,R11,U12,Active,Active,TechServe Logistics,2022-01-09,9712.7,2027-01-08,True,4.0,17.6,2025-04-18,2022,258,True
AST-21723,Optical Transceiver,Arista,NewYork-DC1,R28,U18,Active,Active,Infra Partners Inc,2022-01-09,1417.8,2027-01-08,True,4.0,77.7,2025-11-14,2022,48,False
AST-20332,Patch Panel,Nokia,Austin-DC1,R23,U37,Active,Active,CoreEquip Distribution,2022-01-09,119.74,2027-01-08,True,4.0,26.4,2025-03-18,2022,289,True
AST-20631,Storage Array,Juniper,Miami-DC1,R26,U4,In Maintenance,Active,Infra Partners Inc,2022-01-10,44091.79,2027-01-09,True,4.0,0.0,2025-02-11,2022,324,True
AST-22208,Server,HPE,Seattle-DC1,R08,U25,Active,Active,CoreEquip Distribution,2022-01-10,21201.5,2027-01-09,True,4.0,25.5,2025-12-13,2022,19,False
AST-22326,Optical Transceiver,Nokia,Boston-DC1,R35,U11,Active,Active,Infra Partners Inc,2022-01-11,1154.73,2027-01-10,True,4.0,71.0,2025-07-20,2022,165,False
AST-20236,Load Balancer,Ciena,NewYork-DC2,R33,U32,Active,Active,Infra Partners Inc,2022-01-11,13754.36,2027-01-10,True,4.0,22.9,2025-05-07,2022,239,True
AST-20382,PDU,Arista,Seattle-DC1,R26,U2,Active,Active,NetGear Solutions,2022-01-11,912.21,2025-01-10,False,4.0,32.9,2025-09-06,2022,117,False
AST-20782,Load Balancer,Ciena,NewYork-DC1,R11,U40,Active,Active,CoreEquip Distribution,2022-01-15,25594.61,2027-01-14,True,4.0,37.6,2025-09-16,2022,107,False
AST-20925,Router,Nokia,Chicago-DC1,R21,U29,Active,Active,CoreEquip Distribution,2022-01-15,24331.15,2025-01-14,False,4.0,63.5,2025-09-03,2022,120,False
AST-22078,Storage Array,Arista,Dallas-DC1,R08,U25,In Storage,Active,TechServe Logistics,2022-01-17,17482.68,2027-01-16,True,4.0,0.0,2025-10-02,2022,91,False
AST-21496,Load Balancer,Dell,Miami-DC1,R15,U37,Active,Active,DataCenter Direct,2022-01-18,9196.09,2027-01-17,True,4.0,32.3,2025-08-24,2022,130,False
AST-20301,Storage Array,Juniper,Denver-DC1,R37,U27,Active,Active,TechServe Logistics,2022-01-19,16599.14,2027-01-18,True,4.0,58.7,2025-06-27,2022,188,True
AST-20986,Optical Transceiver,Arista,Seattle-DC1,R24,U16,Active,Active,DataCenter Direct,2022-01-20,1151.95,2027-01-19,True,3.9,37.1,2025-02-02,2022,333,True
AST-21384,Storage Array,Nokia,Seattle-DC1,R21,U2,Active,Active,NetGear Solutions,2022-01-20,57965.42,2025-01-19,False,3.9,30.2,2025-11-04,2022,58,False
AST-20218,Switch,Palo Alto Networks,NewYork-DC2,R08,U4,Active,Active,Infra Partners Inc,2022-01-21,13882.8,2025-01-20,False,3.9,87.2,2025-03-26,2022,281,True
AST-22503,Server,HPE,Dallas-DC1,R27,U40,In Storage,Active,NetGear Solutions,2022-01-21,21893.79,2027-01-20,True,3.9,0.0,2025-03-26,2022,281,True
AST-22739,PDU,Palo Alto Networks,NewYork-DC2,R24,U15,Active,Active,GlobalNet Supply,2022-01-22,1132.88,2027-01-21,True,3.9,41.4,2025-08-23,2022,131,False
AST-21016,UPS Unit,Cisco,Phoenix-DC1,R09,U8,Active,Active,TechServe Logistics,2022-01-24,6739.26,2027-01-23,True,3.9,87.9,2025-12-01,2022,31,False
AST-21446,Server,Cisco,Miami-DC1,R12,U29,Active,Active,CoreEquip Distribution,2022-01-24,22546.74,2027-01-23,True,3.9,92.6,2025-12-21,2022,11,False
AST-20693,Storage Array,Nokia,Atlanta-DC1,R39,U34,Active,Active,CoreEquip Distribution,2022-01-25,50851.94,2025-01-24,False,3.9,28.8,2025-07-09,2022,176,False
AST-22497,Load Balancer,Palo Alto Networks,NewYork-DC1,R08,U20,In Maintenance,Active,NetGear Solutions,2022-01-25,16036.59,2027-01-24,True,3.9,0.0,2025-11-27,2022,35,False
AST-20958,Switch,Nokia,Boston-DC1,R10,U15,Active,Active,TechServe Logistics,2022-01-26,12003.96,2027-01-25,True,3.9,15.8,2025-08-13,2022,141,False
AST-20404,Patch Panel,Fortinet,Austin-DC1,R15,U1,Active,Active,CoreEquip Distribution,2022-01-28,179.82,2027-01-27,True,3.9,43.4,2025-07-10,2022,175,False
AST-22790,Optical Transceiver,Dell,Chicago-DC1,R07,U13,Active,Active,DataCenter Direct,2022-01-28,573.45,2027-01-27,True,3.9,82.7,2025-03-28,2022,279,True
AST-21092,Optical Transceiver,Juniper,Dallas-DC1,R40,U33,Active,Active,GlobalNet Supply,2022-01-29,1955.12,2027-01-28,True,3.9,77.4,2025-09-19,2022,104,False
AST-21792,Firewall,Arista,Seattle-DC1,R35,U14,Active,Active,CoreEquip Distribution,2022-01-29,16629.63,2025-01-28,False,3.9,59.5,2025-07-21,2022,164,False
AST-20443,Optical Transceiver,Palo Alto Networks,Chicago-DC2,R16,U40,Active,Active,NetGear Solutions,2022-01-30,219.07,2027-01-29,True,3.9,28.3,2025-01-15,2022,351,True
AST-20310,Router,Dell,Chicago-DC1,R12,U3,Active,Active,NetGear Solutions,2022-01-30,23244.98,2027-01-29,True,3.9,79.2,2025-03-23,2022,284,True
AST-20438,Patch Panel,Arista,Miami-DC1,R11,U1,Active,Active,Infra Partners Inc,2022-02-01,771.06,2027-01-31,True,3.9,34.7,2025-07-24,2022,161,False
AST-21391,UPS Unit,HPE,NewYork-DC1,R23,U5,Active,Active,DataCenter Direct,2022-02-02,5201.55,2025-02-01,False,3.9,25.8,2025-01-11,2022,355,True
AST-22699,Load Balancer,Arista,Boston-DC1,R40,U13,Active,Active,NetGear Solutions,2022-02-02,25167.29,2025-02-01,False,3.9,29.6,2025-01-10,2022,356,True
AST-20335,Server,Arista,Chicago-DC2,R26,U38,Active,Active,Infra Partners Inc,2022-02-03,16207.72,2025-02-02,False,3.9,41.9,2025-11-10,2022,52,False
AST-22446,Router,Ciena,Atlanta-DC1,R21,U30,Active,Active,CoreEquip Distribution,2022-02-05,5135.62,2025-02-04,False,3.9,19.4,2025-03-08,2022,299,True
AST-21989,Server,HPE,NewYork-DC2,R16,U15,Active,Active,GlobalNet Supply,2022-02-06,15940.12,2025-02-05,False,3.9,35.9,2025-08-28,2022,126,False
AST-21408,Optical Transceiver,Juniper,Seattle-DC1,R32,U13,Active,Active,GlobalNet Supply,2022-02-06,631.01,2025-02-05,False,3.9,18.3,2025-06-08,2022,207,True
AST-20461,Load Balancer,Palo Alto Networks,NewYork-DC1,R26,U14,Active,Active,Infra Partners Inc,2022-02-06,14062.33,2027-02-05,True,3.9,59.2,2025-06-03,2022,212,True
AST-20482,Load Balancer,Fortinet,Miami-DC1,R14,U27,Active,Active,DataCenter Direct,2022-02-07,18972.94,2025-02-06,False,3.9,75.2,2025-01-07,2022,359,True
AST-22060,Router,Arista,Phoenix-DC1,R36,U40,Active,Active,Infra Partners Inc,2022-02-10,6594.13,2025-02-09,False,3.9,48.8,2025-08-10,2022,144,False
AST-21299,Patch Panel,Juniper,Austin-DC1,R10,U16,Active,Active,GlobalNet Supply,2022-02-10,559.58,2027-02-09,True,3.9,31.8,2025-04-28,2022,248,True
AST-20516,Storage Array,HPE,Atlanta-DC1,R33,U25,Active,Active,Infra Partners Inc,2022-02-12,10035.99,2027-02-11,True,3.9,85.6,2025-09-28,2022,95,False
AST-20968,Optical Transceiver,Dell,Dallas-DC1,R04,U28,Active,Active,TechServe Logistics,2022-02-12,1124.63,2025-02-11,False,3.9,45.3,2025-04-22,2022,254,True
AST-21885,PDU,HPE,Atlanta-DC1,R22,U10,Active,Active,CoreEquip Distribution,2022-02-13,2130.52,2027-02-12,True,3.9,82.6,2025-09-22,2022,101,False
AST-20418,Storage Array,Dell,Boston-DC1,R39,U13,Active,Active,CoreEquip Distribution,2022-02-15,37330.76,2027-02-14,True,3.9,38.5,2025-09-23,2022,100,False
AST-20735,Load Balancer,Arista,Seattle-DC1,R39,U3,In Maintenance,Active,NetGear Solutions,2022-02-15,8463.63,2027-02-14,True,3.9,0.0,2025-01-26,2022,340,True
AST-21500,Patch Panel,Arista,Chicago-DC2,R28,U24,Active,Active,TechServe Logistics,2022-02-16,552.04,2025-02-15,False,3.9,37.4,2025-11-23,2022,39,False
AST-20665,Optical Transceiver,HPE,NewYork-DC2,R30,U6,Active,Active,Infra Partners Inc,2022-02-16,539.04,2025-02-15,False,3.9,46.3,2025-11-20,2022,42,False
AST-21731,PDU,Arista,Chicago-DC1,R18,U2,Active,Active,CoreEquip Distribution,2022-02-17,2093.76,2025-02-16,False,3.9,50.3,2025-04-22,2022,254,True
AST-21528,PDU,Cisco,Austin-DC1,R31,U3,Active,Active,Infra Partners Inc,2022-02-17,765.82,2027-02-16,True,3.9,49.9,2025-08-11,2022,143,False
AST-20924,Optical Transceiver,HPE,Austin-DC1,R31,U33,Active,Active,GlobalNet Supply,2022-02-18,1313.03,2027-02-17,True,3.9,67.8,2025-06-03,2022,212,True
AST-22642,Storage Array,Juniper,Denver-DC1,R20,U1,Active,Active,CoreEquip Distribution,2022-02-18,58491.37,2027-02-17,True,3.9,61.3,2025-05-15,2022,231,True
AST-20061,Firewall,Fortinet,Austin-DC1,R08,U11,Active,Active,DataCenter Direct,2022-02-19,13694.28,2025-02-18,False,3.9,23.6,2025-07-25,2022,160,False
AST-21011,Switch,HPE,NewYork-DC2,R05,U1,In Storage,Active,CoreEquip Distribution,2022-02-20,12444.71,2027-02-19,True,3.9,0.0,2025-10-16,2022,77,False
AST-20806,Switch,Ciena,Chicago-DC2,R34,U10,Decommissioned,Active,TechServe Logistics,2022-02-22,5409.47,2027-02-21,True,3.9,0.0,2025-11-01,2022,61,False
AST-20445,Storage Array,Dell,Chicago-DC2,R14,U34,Decommissioned,Active,DataCenter Direct,2022-02-22,12140.42,2025-02-21,False,3.9,0.0,2025-06-30,2022,185,True
AST-21327,Router,Nokia,Atlanta-DC1,R08,U31,Active,Active,Infra Partners Inc,2022-02-22,23319.33,2027-02-21,True,3.9,85.5,2025-10-24,2022,69,False
AST-20615,Server,Arista,Boston-DC1,R16,U32,Decommissioned,Active,NetGear Solutions,2022-02-23,12837.58,2025-02-22,False,3.9,0.0,2025-09-30,2022,93,False
AST-21447,Patch Panel,Nokia,Seattle-DC1,R40,U20,Active,Active,TechServe Logistics,2022-02-24,224.06,2025-02-23,False,3.9,46.5,2025-01-19,2022,347,True
AST-22402,Patch Panel,Palo Alto Networks,Chicago-DC1,R01,U6,Active,Active,CoreEquip Distribution,2022-02-24,473.76,2027-02-23,True,3.9,67.7,2025-05-03,2022,243,True
AST-22477,Firewall,HPE,Miami-DC1,R37,U39,Active,Active,CoreEquip Distribution,2022-02-24,8895.16,2027-02-23,True,3.9,92.8,2025-04-01,2022,275,True
AST-20187,UPS Unit,Nokia,NewYork-DC1,R21,U16,Active,Active,GlobalNet Supply,2022-02-26,7616.51,2027-02-25,True,3.8,24.8,2025-05-07,2022,239,True
AST-21713,Switch,Cisco,Chicago-DC2,R02,U39,Active,Active,CoreEquip Distribution,2022-02-26,10829.95,2027-02-25,True,3.8,55.6,2025-12-07,2022,25,False
AST-22570,Firewall,Ciena,Miami-DC1,R29,U18,Active,Active,CoreEquip Distribution,2022-02-28,8616.7,2025-02-27,False,3.8,49.7,2025-06-13,2022,202,True
AST-22690,Firewall,HPE,Seattle-DC1,R09,U34,Active,Active,TechServe Logistics,2022-02-28,6633.7,2025-02-27,False,3.8,90.5,2025-06-25,2022,190,True
AST-21302,Optical Transceiver,HPE,Chicago-DC1,R19,U20,Active,Active,GlobalNet Supply,2022-02-28,852.9,2027-02-27,True,3.8,60.4,2025-10-11,2022,82,False
AST-22440,PDU,Arista,Dallas-DC1,R40,U32,Active,Active,Infra Partners Inc,2022-02-28,808.37,2025-02-27,False,3.8,40.2,2025-12-05,2022,27,False
AST-22432,PDU,Dell,NewYork-DC1,R34,U42,In Storage,Active,TechServe Logistics,2022-02-28,823.16,2025-02-27,False,3.8,0.0,2025-11-17,2022,45,False
AST-22191,Patch Panel,Dell,Dallas-DC1,R05,U4,Decommissioned,Active,DataCenter Direct,2022-03-01,688.13,2025-02-28,False,3.8,0.0,2025-02-16,2022,319,True
AST-21417,UPS Unit,Arista,NewYork-DC1,R10,U39,Active,Active,GlobalNet Supply,2022-03-03,2447.57,2027-03-02,True,3.8,64.7,2025-08-27,2022,127,False
AST-21927,Router,Juniper,Chicago-DC2,R30,U7,Active,Active,Infra Partners Inc,2022-03-03,16429.21,2025-03-02,False,3.8,21.9,2025-01-29,2022,337,True
AST-22091,Server,Juniper,Dallas-DC1,R08,U24,In Storage,Active,TechServe Logistics,2022-03-05,20340.85,2027-03-04,True,3.8,0.0,2025-03-31,2022,276,True
AST-22394,Storage Array,Fortinet,Miami-DC1,R08,U16,In Maintenance,Active,GlobalNet Supply,2022-03-05,10617.87,2027-03-04,True,3.8,0.0,2025-08-23,2022,131,False
AST-21158,Load Balancer,Palo Alto Networks,Phoenix-DC1,R16,U29,In Maintenance,Active,TechServe Logistics,2022-03-06,8789.09,2025-03-05,False,3.8,0.0,2025-02-02,2022,333,True
AST-21926,PDU,Juniper,NewYork-DC1,R04,U23,Active,Active,Infra Partners Inc,2022-03-09,1703.68,2025-03-08,False,3.8,66.3,2025-03-19,2022,288,True
